0011-0110-0010-0001,29.8212
0011-0110-0010-0010,29.2276
0011-0110-0010-0011,30.2462
0011-0110-0010-0100,27.7251
0011-0110-0010-0101,33.6498
0011-0110-0010-0110,29.0031
0011-0110-0010-0111,33.3224
0011-0110-0010-1000,27.4906
0011-0110-0010-1001,32.195
0011-0110-0010-1010,30.9001
0011-0110-0010-1011,31.3778
0011-0110-0010-1100,26.9227
0011-0110-0010-1101,31.606
0011-0110-0010-1110,30.6723
0011-0110-0010-1111,32.5898
0011-0110-0011-0000,28.9736
0011-0110-0011-0001,29.5039
0011-0110-0011-0010,28.6985
0011-0110-0011-0011,30.7711
0011-0110-0011-0100,30.529
0011-0110-0011-0101,32.5374
0011-0110-0011-0110,29.7836
0011-0110-0011-0111,31.4793
0011-0110-0011-1000,31.2626
0011-0110-0011-1001,32.781
0011-0110-0011-1010,30.7411
0011-0110-0011-1011,31.3778
0011-0110-0011-1100,30.1198
0011-0110-0011-1101,32.0705
0011-0110-0011-1110,30.3946
0011-0110-0011-1111,31.0705
0011-0110-0100-0000,25.6334
0011-0110-0100-0001,32.1608
0011-0110-0100-0010,29.6488
0011-0110-0100-0011,28.1792
0011-0110-0100-0100,26.7114
0011-0110-0100-0101,32.9872
0011-0110-0100-0110,30.3509
0011-0110-0100-0111,31.9645
0011-0110-0100-1000,24.707
0011-0110-0100-1001,32.4645
0011-0110-0100-1010,30.5239
0011-0110-0100-1011,32.1628
0011-0110-0100-1100,25.5427
0011-0110-0100-1101,28.8698
0011-0110-0100-1110,29.6744
0011-0110-0100-1111,32.2829
0011-0110-0101-0000,30.2472
0011-0110-0101-0001,31.8545
0011-0110-0101-0010,29.194
0011-0110-0101-0011,31.2134
0011-0110-0101-0100,30.1001
0011-0110-0101-0101,32.1828
0011-0110-0101-0110,30.196
0011-0110-0101-0111,31.1431
0011-0110-0101-1000,30.9793
0011-0110-0101-1001,32.5818
0011-0110-0101-1010,30.1914
0011-0110-0101-1011,30.8369
0011-0110-0101-1100,29.3859
0011-0110-0101-1101,30.1125
0011-0110-0101-1110,29.2591
0011-0110-0101-1111,31.3504
0011-0110-0110-0000,27.1495
0011-0110-0110-0001,32.2488
0011-0110-0110-0010,29.0695
0011-0110-0110-0011,30.3179
0011-0110-0110-0100,25.9545
0011-0110-0110-0101,33.7538
0011-0110-0110-0110,28.4994
0011-0110-0110-0111,32.7932
0011-0110-0110-1000,26.6372
0011-0110-0110-1001,33.1353
0011-0110-0110-1010,29.4995
0011-0110-0110-1011,31.625
0011-0110-0110-1100,25.001
0011-0110-0110-1101,30.9168
0011-0110-0110-1110,28.4768
0011-0110-0110-1111,31.8886
0011-0110-0111-0000,29.8481
0011-0110-0111-0001,31.5912
0011-0110-0111-0010,28.5063
0011-0110-0111-0011,30.8126
0011-0110-0111-0100,30.0807
0011-0110-0111-0101,32.9319
0011-0110-0111-0110,29.0859
0011-0110-0111-0111,31.2165
0011-0110-0111-1000,30.4651
0011-0110-0111-1001,33.0084
0011-0110-0111-1010,30.6141
0011-0110-0111-1011,31.8212
0011-0110-0111-1100,28.8653
0011-0110-0111-1101,30.8489
0011-0110-0111-1110,28.3684
0011-0110-0111-1111,30.7234
0011-0110-1000-0000,24.9719
0011-0110-1000-0001,32.7688
0011-0110-1000-0010,29.8633
0011-0110-1000-0011,31.5182
0011-0110-1000-0100,26.0807
0011-0110-1000-0101,31.4451
0011-0110-1000-0110,29.6453
0011-0110-1000-0111,32.8886
0011-0110-1000-1000,25.447
0011-0110-1000-1001,28.1485
0011-0110-1000-1010,30.6973
0011-0110-1000-1011,30.297
0011-0110-1000-1100,26.546
0011-0110-1000-1101,28.4244
0011-0110-1000-1110,29.0909
0011-0110-1000-1111,29.1983
0011-0110-1001-0000,30.6216
0011-0110-1001-0001,33.1082
0011-0110-1001-0010,29.7874
0011-0110-1001-0011,31.7359
0011-0110-1001-0100,28.0657
0011-0110-1001-0101,30.2647
0011-0110-1001-0110,30.1319
0011-0110-1001-0111,32.1063
0011-0110-1001-1000,30.6794
0011-0110-1001-1001,30.3737
0011-0110-1001-1010,29.6762
0011-0110-1001-1011,29.3815
0011-0110-1001-1100,29.0487
0011-0110-1001-1101,29.1073
0011-0110-1001-1110,28.8159
0011-0110-1001-1111,28.8822
0011-0110-1010-0000,28.0542
0011-0110-1010-0001,33.3447
0011-0110-1010-0010,29.8481
0011-0110-1010-0011,32.296
0011-0110-1010-0100,26.5456
0011-0110-1010-0101,32.1333
0011-0110-1010-0110,28.4561
0011-0110-1010-0111,32.5607
0011-0110-1010-1000,27.3155
0011-0110-1010-1001,29.4324
0011-0110-1010-1010,29.6425
0011-0110-1010-1011,30.4542
0011-0110-1010-1100,26.7974
0011-0110-1010-1101,29.6879
0011-0110-1010-1110,29.6039
0011-0110-1010-1111,30.1406
0011-0110-1011-0000,30.4756
0011-0110-1011-0001,33.6554
0011-0110-1011-0010,30.0089
0011-0110-1011-0011,32.195
0011-0110-1011-0100,29.7474
0011-0110-1011-0101,31.9068
0011-0110-1011-0110,29.4948
0011-0110-1011-0111,32.0723
0011-0110-1011-1000,31.0156
0011-0110-1011-1001,30.9286
0011-0110-1011-1010,29.6016
0011-0110-1011-1011,30.0287
0011-0110-1011-1100,28.8399
0011-0110-1011-1101,29.7194
0011-0110-1011-1110,30.0071
0011-0110-1011-1111,29.5377
0011-0110-1100-0000,24.6019
0011-0110-1100-0001,32.3246
0011-0110-1100-0010,29.1803
0011-0110-1100-0011,31.0147
0011-0110-1100-0100,25.5879
0011-0110-1100-0101,31.8609
0011-0110-1100-0110,27.9009
0011-0110-1100-0111,31.4793
0011-0110-1100-1000,24.1484
0011-0110-1100-1001,30.2175
0011-0110-1100-1010,29.1154
0011-0110-1100-1011,31.0621
0011-0110-1100-1100,25.5099
0011-0110-1100-1101,28.6412
0011-0110-1100-1110,28.7626
0011-0110-1100-1111,28.8126
0011-0110-1101-0000,28.6467
0011-0110-1101-0001,31.9068
0011-0110-1101-0010,29.392
0011-0110-1101-0011,29.5217
0011-0110-1101-0100,28.2237
0011-0110-1101-0101,29.7267
0011-0110-1101-0110,27.6512
0011-0110-1101-0111,30.8079
0011-0110-1101-1000,29.1154
0011-0110-1101-1001,31.0621
0011-0110-1101-1010,28.8569
0011-0110-1101-1011,30.5387
0011-0110-1101-1100,28.0663
0011-0110-1101-1101,29.2943
0011-0110-1101-1110,28.9638
0011-0110-1101-1111,28.4531
0011-0110-1110-0000,26.7302
0011-0110-1110-0001,32.1688
0011-0110-1110-0010,28.9621
0011-0110-1110-0011,30.9269
0011-0110-1110-0100,26.0481
0011-0110-1110-0101,32.3538
0011-0110-1110-0110,27.0938
0011-0110-1110-0111,29.5895
0011-0110-1110-1000,26.0224
0011-0110-1110-1001,31.2299
0011-0110-1110-1010,29.1292
0011-0110-1110-1011,31.488
0011-0110-1110-1100,25.5106
0011-0110-1110-1101,29.5399
0011-0110-1110-1110,28.6315
0011-0110-1110-1111,29.4025
0011-0110-1111-0000,27.5458
0011-0110-1111-0001,31.4523
0011-0110-1111-0010,28.6549
0011-0110-1111-0011,28.9692
0011-0110-1111-0100,29.1133
0011-0110-1111-0101,31.1353
0011-0110-1111-0110,25.5277
0011-0110-1111-0111,29.8278
0011-0110-1111-1000,29.1292
0011-0110-1111-1001,31.488
0011-0110-1111-1010,28.5932
0011-0110-1111-1011,30.5581
0011-0110-1111-1100,27.4898
0011-0110-1111-1101,29.3993
0011-0110-1111-1110,28.1176
0011-0110-1111-1111,28.0741
0011-0111-0000-0000,27.1496
0011-0111-0000-0001,30.2232
0011-0111-0000-0010,28.7844
0011-0111-0000-0011,30.2026
0011-0111-0000-0100,28.1938
0011-0111-0000-0101,29.5261
0011-0111-0000-0110,29.6467
0011-0111-0000-0111,31.549
0011-0111-0000-1000,27.5147
0011-0111-0000-1001,29.6987
0011-0111-0000-1010,29.5945
0011-0111-0000-1011,30.3629
0011-0111-0000-1100,26.6696
0011-0111-0000-1101,28.9662
0011-0111-0000-1110,29.2026
0011-0111-0000-1111,29.8739
0011-0111-0001-0000,29.5848
0011-0111-0001-0001,29.3902
0011-0111-0001-0010,29.3498
0011-0111-0001-0011,29.6291
0011-0111-0001-0100,30.1643
0011-0111-0001-0101,31.2905
0011-0111-0001-0110,28.6526
0011-0111-0001-0111,30.7212
0011-0111-0001-1000,29.9614
0011-0111-0001-1001,29.5198
0011-0111-0001-1010,30.7575
0011-0111-0001-1011,29.6168
0011-0111-0001-1100,28.8145
0011-0111-0001-1101,29.8792
0011-0111-0001-1110,29.4992
0011-0111-0001-1111,29.9084
0011-0111-0010-0000,26.9304
0011-0111-0010-0001,30.1653
0011-0111-0010-0010,28.1979
0011-0111-0010-0011,30.5752
0011-0111-0010-0100,27.6026
0011-0111-0010-0101,29.679
0011-0111-0010-0110,28.196
0011-0111-0010-0111,32.3538
0011-0111-0010-1000,26.9271
0011-0111-0010-1001,31.3894
0011-0111-0010-1010,28.7896
0011-0111-0010-1011,31.0084
0011-0111-0010-1100,26.7563
0011-0111-0010-1101,29.2372
0011-0111-0010-1110,28.2483
0011-0111-0010-1111,30.8853
0011-0111-0011-0000,28.4032
0011-0111-0011-0001,28.1234
0011-0111-0011-0010,28.5977
0011-0111-0011-0011,29.3821
0011-0111-0011-0100,30.2573
0011-0111-0011-0101,31.4645
0011-0111-0011-0110,29.537
0011-0111-0011-0111,30.0719
0011-0111-0011-1000,30.2026
0011-0111-0011-1001,30.3515
0011-0111-0011-1010,29.5575
0011-0111-0011-1011,29.9324
0011-0111-0011-1100,29.2162
0011-0111-0011-1101,30.4892
0011-0111-0011-1110,29.9294
0011-0111-0011-1111,29.9537
0011-0111-0100-0000,26.7294
0011-0111-0100-0001,31.004
0011-0111-0100-0010,28.5167
0011-0111-0100-0011,30.6944
0011-0111-0100-0100,27.1325
0011-0111-0100-0101,29.7541
0011-0111-0100-0110,29.1891
0011-0111-0100-0111,31.9218
0011-0111-0100-1000,26.1611
0011-0111-0100-1001,30.36
0011-0111-0100-1010,28.868
0011-0111-0100-1011,30.8433
0011-0111-0100-1100,25.7921
0011-0111-0100-1101,28.3057
0011-0111-0100-1110,28.2961
0011-0111-0100-1111,30.383
0011-0111-0101-0000,29.8067
0011-0111-0101-0001,30.0291
0011-0111-0101-0010,28.6654
0011-0111-0101-0011,29.6994
0011-0111-0101-0100,28.8419
0011-0111-0101-0101,31.2247
0011-0111-0101-0110,29.9758
0011-0111-0101-0111,30.673
0011-0111-0101-1000,30.0174
0011-0111-0101-1001,30.4276
0011-0111-0101-1010,29.8267
0011-0111-0101-1011,29.5634
0011-0111-0101-1100,28.8507
0011-0111-0101-1101,29.3022
0011-0111-0101-1110,28.9998
0011-0111-0101-1111,29.946
0011-0111-0110-0000,26.411
0011-0111-0110-0001,31.2743
0011-0111-0110-0010,27.4428
0011-0111-0110-0011,30.8126
0011-0111-0110-0100,26.0837
0011-0111-0110-0101,29.784
0011-0111-0110-0110,27.1037
0011-0111-0110-0111,31.8886
0011-0111-0110-1000,26.1239
0011-0111-0110-1001,31.2227
0011-0111-0110-1010,28.6401
0011-0111-0110-1011,30.8641
0011-0111-0110-1100,25.5106
0011-0111-0110-1101,28.5226
0011-0111-0110-1110,26.599
0011-0111-0110-1111,30.654
0011-0111-0111-0000,29.074
0011-0111-0111-0001,29.8613
0011-0111-0111-0010,27.7849
0011-0111-0111-0011,28.9477
0011-0111-0111-0100,28.78
0011-0111-0111-0101,30.9515
0011-0111-0111-0110,27.5127
0011-0111-0111-0111,28.551
0011-0111-0111-1000,29.8613
0011-0111-0111-1001,30.0451
0011-0111-0111-1010,29.4357
0011-0111-0111-1011,29.5516
0011-0111-0111-1100,27.9722
0011-0111-0111-1101,29.6049
0011-0111-0111-1110,27.6705
0011-0111-0111-1111,28.8655
0011-0111-1000-0000,27.3967
0011-0111-1000-0001,32.73
0011-0111-1000-0010,29.5249
0011-0111-1000-0011,31.73
0011-0111-1000-0100,27.3021
0011-0111-1000-0101,31.2711
0011-0111-1000-0110,29.216
0011-0111-1000-0111,32.0501
0011-0111-1000-1000,26.4375
0011-0111-1000-1001,27.9734
0011-0111-1000-1010,28.4635
0011-0111-1000-1011,28.1697
0011-0111-1000-1100,26.0227
0011-0111-1000-1101,27.0934
0011-0111-1000-1110,27.1052
0011-0111-1000-1111,28.1713
0011-0111-1001-0000,30.645
0011-0111-1001-0001,32.3583
0011-0111-1001-0010,30.6965
0011-0111-1001-0011,31.1738
0011-0111-1001-0100,28.8571
0011-0111-1001-0101,31.5938
0011-0111-1001-0110,29.8525
0011-0111-1001-0111,31.195
0011-0111-1001-1000,28.8437
0011-0111-1001-1001,27.8339
0011-0111-1001-1010,29.4902
0011-0111-1001-1011,27.8695
0011-0111-1001-1100,26.546
0011-0111-1001-1101,27.3221
0011-0111-1001-1110,27.0276
0011-0111-1001-1111,28.007
0011-0111-1010-0000,27.6026
0011-0111-1010-0001,33.063
0011-0111-1010-0010,29.2591
0011-0111-1010-0011,32.5555
0011-0111-1010-0100,26.5457
0011-0111-1010-0101,30.4923
0011-0111-1010-0110,27.8838
0011-0111-1010-0111,32.4818
0011-0111-1010-1000,26.7563
0011-0111-1010-1001,28.6572
0011-0111-1010-1010,28.5013
0011-0111-1010-1011,28.5295
0011-0111-1010-1100,26.1129
0011-0111-1010-1101,27.1845
0011-0111-1010-1110,26.6509
0011-0111-1010-1111,28.5362
0011-0111-1011-0000,29.9662
0011-0111-1011-0001,31.6837
0011-0111-1011-0010,30.0178
0011-0111-1011-0011,30.4229
0011-0111-1011-0100,28.3321
0011-0111-1011-0101,29.6325
0011-0111-1011-0110,28.7348
0011-0111-1011-0111,30.2878
0011-0111-1011-1000,28.4542
0011-0111-1011-1001,28.9708
0011-0111-1011-1010,28.4651
0011-0111-1011-1011,27.6686
0011-0111-1011-1100,26.5285
0011-0111-1011-1101,27.2943
0011-0111-1011-1110,27.684
0011-0111-1011-1111,27.9519
0011-0111-1100-0000,26.4345
0011-0111-1100-0001,31.996
0011-0111-1100-0010,28.6774
0011-0111-1100-0011,30.5226
0011-0111-1100-0100,26.6662
0011-0111-1100-0101,31.6568
0011-0111-1100-0110,27.8493
0011-0111-1100-0111,31.3594
0011-0111-1100-1000,25.5099
0011-0111-1100-1001,28.6412
0011-0111-1100-1010,28.0663
0011-0111-1100-1011,29.2943
0011-0111-1100-1100,25.2318
0011-0111-1100-1101,26.9711
0011-0111-1100-1110,26.8095
0011-0111-1100-1111,27.0793
0011-0111-1101-0000,29.3592
0011-0111-1101-0001,31.1768
0011-0111-1101-0010,29.8133
0011-0111-1101-0011,29.0107
0011-0111-1101-0100,27.7175
0011-0111-1101-0101,30.5341
0011-0111-1101-0110,28.0184
0011-0111-1101-0111,29.6199
0011-0111-1101-1000,28.7626
0011-0111-1101-1001,28.8126
0011-0111-1101-1010,28.9638
0011-0111-1101-1011,28.4531
0011-0111-1101-1100,26.8095
0011-0111-1101-1101,27.0793
0011-0111-1101-1110,26.9451
0011-0111-1101-1111,27.5269
0011-0111-1110-0000,26.0837
0011-0111-1110-0001,31.4081
0011-0111-1110-0010,27.7542
0011-0111-1110-0011,30.1068
0011-0111-1110-0100,25.4598
0011-0111-1110-0101,30.8369
0011-0111-1110-0110,26.171
0011-0111-1110-0111,29.4454
0011-0111-1110-1000,25.5106
0011-0111-1110-1001,29.5399
0011-0111-1110-1010,27.4898
0011-0111-1110-1011,29.3993
0011-0111-1110-1100,25.2321
0011-0111-1110-1101,27.1397
0011-0111-1110-1110,26.2292
0011-0111-1110-1111,27.4994
0011-0111-1111-0000,26.8306
0011-0111-1111-0001,29.9589
0011-0111-1111-0010,28.0649
0011-0111-1111-0011,27.9932
0011-0111-1111-0100,27.3328
0011-0111-1111-0101,28.1358
0011-0111-1111-0110,25.3509
0011-0111-1111-0111,27.5241
0011-0111-1111-1000,28.6315
0011-0111-1111-1001,29.4025
0011-0111-1111-1010,28.1176
0011-0111-1111-1011,28.0741
0011-0111-1111-1100,26.2292
0011-0111-1111-1101,27.4994
0011-0111-1111-1110,27.2517
0011-0111-1111-1111,26.6605
0011-1000-0000-0000,26.0829
0011-1000-0000-0001,31.3847
0011-1000-0000-0010,30.0524
0011-1000-0000-0011,30.4211
0011-1000-0000-0100,27.9364
0011-1000-0000-0101,32.0987
0011-1000-0000-0110,31.8009
0011-1000-0000-0111,32.329
0011-1000-0000-1000,28.013
0011-1000-0000-1001,28.9498
0011-1000-0000-1010,30.3969
0011-1000-0000-1011,29.0602
0011-1000-0000-1100,28.6024
0011-1000-0000-1101,29.0483
0011-1000-0000-1110,31.2916
0011-1000-0000-1111,29.7103
0011-1000-0001-0000,30.4028
0011-1000-0001-0001,31.6223
0011-1000-0001-0010,30.1362
0011-1000-0001-0011,30.1068
0011-1000-0001-0100,30.7779
0011-1000-0001-0101,33.2237
0011-1000-0001-0110,32.7779
0011-1000-0001-0111,31.1678
0011-1000-0001-1000,31.6154
0011-1000-0001-1001,30.3352
0011-1000-0001-1010,32.2446
0011-1000-0001-1011,28.004
0011-1000-0001-1100,31.6865
0011-1000-0001-1101,31.231
0011-1000-0001-1110,33.3047
0011-1000-0001-1111,29.9894
0011-1000-0010-0000,28.9277
0011-1000-0010-0001,31.9336
0011-1000-0010-0010,29.8449
0011-1000-0010-0011,31.2446
0011-1000-0010-0100,29.2427
0011-1000-0010-0101,32.4378
0011-1000-0010-0110,32.0013
0011-1000-0010-0111,33.9252
0011-1000-0010-1000,29.1011
0011-1000-0010-1001,30.2776
0011-1000-0010-1010,31.0733
0011-1000-0010-1011,27.3017
0011-1000-0010-1100,30.1688
0011-1000-0010-1101,30.8545
0011-1000-0010-1110,31.7947
0011-1000-0010-1111,30.781
0011-1000-0011-0000,29.0002
0011-1000-0011-0001,31.1169
0011-1000-0011-0010,29.0598
0011-1000-0011-0011,31.2414
0011-1000-0011-0100,30.8952
0011-1000-0011-0101,32.4596
0011-1000-0011-0110,32.2894
0011-1000-0011-0111,31.3526
0011-1000-0011-1000,31.4081
0011-1000-0011-1001,30.6808
0011-1000-0011-1010,32.4548
0011-1000-0011-1011,28.3497
0011-1000-0011-1100,29.9018
0011-1000-0011-1101,31.2594
0011-1000-0011-1110,32.7241
0011-1000-0011-1111,28.8591
0011-1000-0100-0000,26.5977
0011-1000-0100-0001,31.8118
0011-1000-0100-0010,30.7545
0011-1000-0100-0011,30.9837
0011-1000-0100-0100,27.9181
0011-1000-0100-0101,33.27
0011-1000-0100-0110,32.2258
0011-1000-0100-0111,32.6443
0011-1000-0100-1000,26.9881
0011-1000-0100-1001,30.0098
0011-1000-0100-1010,31.9455
0011-1000-0100-1011,29.6955
0011-1000-0100-1100,29.971
0011-1000-0100-1101,29.7081
0011-1000-0100-1110,31.6006
0011-1000-0100-1111,30.7583
0011-1000-0101-0000,31.0111
0011-1000-0101-0001,31.6415
0011-1000-0101-0010,30.6987
0011-1000-0101-0011,31.6141
0011-1000-0101-0100,29.2013
0011-1000-0101-0101,33.0156
0011-1000-0101-0110,32.4354
0011-1000-0101-0111,31.5271
0011-1000-0101-1000,32.4694
0011-1000-0101-1001,31.3538
0011-1000-0101-1010,31.3789
0011-1000-0101-1011,29.4575
0011-1000-0101-1100,31.7733
0011-1000-0101-1101,29.1441
0011-1000-0101-1110,33.4235
0011-1000-0101-1111,30.5503
0011-1000-0110-0000,28.6088
0011-1000-0110-0001,32.195
0011-1000-0110-0010,29.5125
0011-1000-0110-0011,31.5182
0011-1000-0110-0100,28.6497
0011-1000-0110-0101,33.6223
0011-1000-0110-0110,31.6223
0011-1000-0110-0111,33.199
0011-1000-0110-1000,28.9703
0011-1000-0110-1001,30.7688
0011-1000-0110-1010,31.9438
0011-1000-0110-1011,27.4281
0011-1000-0110-1100,29.9758
0011-1000-0110-1101,28.8124
0011-1000-0110-1110,31.9837
0011-1000-0110-1111,31.1838
0011-1000-0111-0000,29.6509
0011-1000-0111-0001,31.5387
0011-1000-0111-0010,30.3778
0011-1000-0111-0011,31.73
0011-1000-0111-0100,31.2001
0011-1000-0111-0101,33.3224
0011-1000-0111-0110,32.6168
0011-1000-0111-0111,31.7688
0011-1000-0111-1000,31.698
0011-1000-0111-1001,30.9749
0011-1000-0111-1010,32.4426
0011-1000-0111-1011,29.0836
0011-1000-0111-1100,31.1044
0011-1000-0111-1101,30.3894
0011-1000-0111-1110,31.8338
0011-1000-0111-1111,29.8841
0011-1000-1000-0000,27.4199
0011-1000-1000-0001,33.1353
0011-1000-1000-0010,30.8441
0011-1000-1000-0011,32.1589
0011-1000-1000-0100,28.7861
0011-1000-1000-0101,32.8787
0011-1000-1000-0110,32.0987
0011-1000-1000-0111,33.0084
0011-1000-1000-1000,28.5038
0011-1000-1000-1001,28.95
0011-1000-1000-1010,31.7688
0011-1000-1000-1011,29.7418
0011-1000-1000-1100,27.9722
0011-1000-1000-1101,26.4788
0011-1000-1000-1110,27.5087
0011-1000-1000-1111,27.7469
0011-1000-1001-0000,31.7643
0011-1000-1001-0001,33.1788
0011-1000-1001-0010,27.5888
0011-1000-1001-0011,30.9269
0011-1000-1001-0100,29.1876
0011-1000-1001-0101,33.7359
0011-1000-1001-0110,32.5607
0011-1000-1001-0111,32.2509
0011-1000-1001-1000,31.5516
0011-1000-1001-1001,29.8557
0011-1000-1001-1010,32.9218
0011-1000-1001-1011,29.2854
0011-1000-1001-1100,28.8653
0011-1000-1001-1101,27.8685
0011-1000-1001-1110,29.0526
0011-1000-1001-1111,28.1804
0011-1000-1010-0000,29.2018
0011-1000-1010-0001,33.4046
0011-1000-1010-0010,30.5852
0011-1000-1010-0011,32.8306
0011-1000-1010-0100,27.5687
0011-1000-1010-0101,33.0337
0011-1000-1010-0110,31.7523
0011-1000-1010-0111,33.4187
0011-1000-1010-1000,28.9419
0011-1000-1010-1001,30.4187
0011-1000-1010-1010,30.9413
0011-1000-1010-1011,29.918
0011-1000-1010-1100,29.2631
0011-1000-1010-1101,26.8228
0011-1000-1010-1110,27.7704
0011-1000-1010-1111,28.2715
0011-1000-1011-0000,31.7643
0011-1000-1011-0001,31.9387
0011-1000-1011-0010,27.488
0011-1000-1011-0011,31.6837
0011-1000-1011-0100,31.7538
0011-1000-1011-0101,33.6387
0011-1000-1011-0110,32.0575
0011-1000-1011-0111,32.1006
0011-1000-1011-1000,31.1353
0011-1000-1011-1001,30.4892
0011-1000-1011-1010,32.253
0011-1000-1011-1011,29.4734
0011-1000-1011-1100,29.3859
0011-1000-1011-1101,29.0382
0011-1000-1011-1110,28.9269
0011-1000-1011-1111,28.7134
0011-1000-1100-0000,28.4341
0011-1000-1100-0001,34.2237
0011-1000-1100-0010,31.9235
0011-1000-1100-0011,32.199
0011-1000-1100-0100,28.9725
0011-1000-1100-0101,33.4282
0011-1000-1100-0110,32.1314
0011-1000-1100-0111,32.7871
0011-1000-1100-1000,28.1539
0011-1000-1100-1001,30.2154
0011-1000-1100-1010,32.4069
0011-1000-1100-1011,29.608
0011-1000-1100-1100,25.9151
0011-1000-1100-1101,26.7861
0011-1000-1100-1110,26.1452
0011-1000-1100-1111,24.702
0011-1000-1101-0000,32.784
0011-1000-1101-0001,34.4187
0011-1000-1101-0010,31.2082
0011-1000-1101-0011,32.2573
0011-1000-1101-0100,30.6039
0011-1000-1101-0101,34.2829
0011-1000-1101-0110,31.7359
0011-1000-1101-0111,32.2362
0011-1000-1101-1000,32.372
0011-1000-1101-1001,30.7583
0011-1000-1101-1010,32.7448
0011-1000-1101-1011,29.9193
0011-1000-1101-1100,26.1328
0011-1000-1101-1101,27.3271
0011-1000-1101-1110,27.3969
0011-1000-1101-1111,26.5194
0011-1000-1110-0000,29.054
0011-1000-1110-0001,33.9732
0011-1000-1110-0010,31.7359
0011-1000-1110-0011,32.8274
0011-1000-1110-0100,27.6318
0011-1000-1110-0101,33.8657
0011-1000-1110-0110,31.1025
0011-1000-1110-0111,33.7718
0011-1000-1110-1000,29.7348
0011-1000-1110-1001,31.1798
0011-1000-1110-1010,32.5555
0011-1000-1110-1011,30.5137
0011-1000-1110-1100,28.8145
0011-1000-1110-1101,27.3248
0011-1000-1110-1110,27.3526
0011-1000-1110-1111,26.6165
0011-1000-1111-0000,30.8617
0011-1000-1111-0001,32.6865
0011-1000-1111-0010,30.606
0011-1000-1111-0011,31.9854
0011-1000-1111-0100,29.9072
0011-1000-1111-0101,33.2154
0011-1000-1111-0110,31.0836
0011-1000-1111-0111,32.6387
0011-1000-1111-1000,31.196
0011-1000-1111-1001,30.6589
0011-1000-1111-1010,31.6879
0011-1000-1111-1011,29.9189
0011-1000-1111-1100,28.6612
0011-1000-1111-1101,27.7926
0011-1000-1111-1110,27.7977
0011-1000-1111-1111,26.556
0011-1001-0000-0000,28.0741
0011-1001-0000-0001,29.8278
0011-1001-0000-0010,30.5581
0011-1001-0000-0011,28.9692
0011-1001-0000-0100,29.3993
0011-1001-0000-0101,31.1353
0011-1001-0000-0110,31.488
0011-1001-0000-0111,31.4523
0011-1001-0000-1000,28.1176
0011-1001-0000-1001,25.5277
0011-1001-0000-1010,28.5932
0011-1001-0000-1011,28.6549
0011-1001-0000-1100,27.4898
0011-1001-0000-1101,29.1133
0011-1001-0000-1110,29.1292
0011-1001-0000-1111,27.5458
0011-1001-0001-0000,30.7234
0011-1001-0001-0001,31.2165
0011-1001-0001-0010,31.8212
0011-1001-0001-0011,30.8126
0011-1001-0001-0100,30.8489
0011-1001-0001-0101,32.9319
0011-1001-0001-0110,33.0084
0011-1001-0001-0111,31.5912
0011-1001-0001-1000,28.3684
0011-1001-0001-1001,29.0859
0011-1001-0001-1010,30.6141
0011-1001-0001-1011,28.5063
0011-1001-0001-1100,28.8653
0011-1001-0001-1101,30.0807
0011-1001-0001-1110,30.4651
0011-1001-0001-1111,29.8481
0011-1001-0010-0000,29.5377
0011-1001-0010-0001,32.0723
0011-1001-0010-0010,30.0287
0011-1001-0010-0011,32.195
0011-1001-0010-0100,29.7194
0011-1001-0010-0101,31.9068
0011-1001-0010-0110,30.9286
0011-1001-0010-0111,33.6554
0011-1001-0010-1000,30.0071
0011-1001-0010-1001,29.4948
0011-1001-0010-1010,29.6016
0011-1001-0010-1011,30.0089
0011-1001-0010-1100,28.8399
0011-1001-0010-1101,29.7474
0011-1001-0010-1110,31.0156
0011-1001-0010-1111,30.4756
0011-1001-0011-0000,31.0705
0011-1001-0011-0001,31.4793
0011-1001-0011-0010,31.3778
0011-1001-0011-0011,30.7711
0011-1001-0011-0100,32.0705
0011-1001-0011-0101,32.5374
0011-1001-0011-0110,32.781
0011-1001-0011-0111,29.5039
0011-1001-0011-1000,30.3946
0011-1001-0011-1001,29.7836
0011-1001-0011-1010,30.7411
0011-1001-0011-1011,28.6985
0011-1001-0011-1100,30.1198
0011-1001-0011-1101,30.529
0011-1001-0011-1110,31.2626
0011-1001-0011-1111,28.9736
0011-1001-0100-0000,28.4531
0011-1001-0100-0001,30.8079
0011-1001-0100-0010,30.5387
0011-1001-0100-0011,29.5217
0011-1001-0100-0100,29.2943
0011-1001-0100-0101,29.7267
0011-1001-0100-0110,31.0621
0011-1001-0100-0111,31.9068
0011-1001-0100-1000,28.9638
0011-1001-0100-1001,27.6512
0011-1001-0100-1010,28.8569
0011-1001-0100-1011,29.392
0011-1001-0100-1100,28.0663
0011-1001-0100-1101,28.2237
0011-1001-0100-1110,29.1154
0011-1001-0100-1111,28.6467
0011-1001-0101-0000,31.3504
0011-1001-0101-0001,31.1431
0011-1001-0101-0010,30.8369
0011-1001-0101-0011,31.2134
0011-1001-0101-0100,30.1125
0011-1001-0101-0101,32.1828
0011-1001-0101-0110,32.5818
0011-1001-0101-0111,31.8545
0011-1001-0101-1000,29.2591
0011-1001-0101-1001,30.196
0011-1001-0101-1010,30.1914
0011-1001-0101-1011,29.194
0011-1001-0101-1100,29.3859
